Order_ID,Latitude,Longitude,Order_Value_PKR,Category,Order_Timestamp
ORD-9023,24.824624190112,67.03978864728703,3675,Personal Care,2026-03-22 16:03:00
ORD-21047,24.92327991110658,67.0938369123962,4103,Grocery,2026-03-22 15:54:00
ORD-11552,24.8271708298378,67.00842378659257,5538,Pharmacy,2026-04-05 23:16:00
ORD-38365,24.934939098023964,67.06100691373406,2507,Snacks,2026-04-19 14:02:00
ORD-12984,24.826257912829533,67.04032757456916,2129,Snacks,2026-04-10 09:21:00
ORD-41006,24.94223519895195,67.05311642551307,4357,Grocery,2026-03-03 11:26:00
ORD-0131,24.82540609240497,67.01997395826707,4029,Grocery,2026-04-13 16:20:00
ORD-5188,24.82989824998181,67.04982912778281,2193,Personal Care,2026-04-22 17:01:00
ORD-22009,24.926683655339847,67.10955254741752,4449,Pharmacy,2026-03-09 00:01:00
ORD-43327,24.95746243805423,67.05063965263145,694,Pharmacy,2026-02-14 09:10:00
ORD-11467,24.786665848531545,67.06116392972051,2608,Snacks,2026-04-01 12:52:00
ORD-22778,24.93798690350195,67.09187390082016,556,Personal Care,2026-05-01 19:53:00
ORD-17996,24.89911966991739,67.09888102589261,5295,Snacks,2026-04-17 22:57:00
ORD-35766,24.93512797127413,67.03827189947437,3713,Grocery,2026-02-10 11:03:00
ORD-37908,24.925538125777155,67.04065710292872,3172,Grocery,2026-04-17 13:29:00
ORD-32778,24.913699357267085,67.0764747033896,1795,Personal Care,2026-03-11 11:56:00
ORD-18724,24.945868170413394,67.10895835404503,5969,Snacks,2026-03-09 13:09:00
ORD-14225,24.811169498763107,67.03320374136278,6145,Pharmacy,2026-04-17 12:57:00
ORD-19928,24.925994927444776,67.0682450148108,2440,Grocery,2026-04-27 13:42:00
ORD-8191,24.83775403208796,67.02205728999758,4535,Pharmacy,2026-03-16 13:07:00
ORD-22775,24.915807308164798,67.12090481924635,4988,Grocery,2026-03-21 18:19:00
ORD-13858,24.835680007767905,67.05588822042289,2350,Snacks,2026-04-21 13:13:00
ORD-40406,24.92882455936588,67.04298780723836,1505,Pharmacy,2026-04-21 14:41:00
ORD-30080,24.94531220910269,67.06567952918512,721,Grocery,2026-05-03 13:17:00
ORD-32169,24.935478778172605,67.01459274904126,4600,Grocery,2026-04-12 02:24:00
ORD-30177,24.913989849265786,67.05788423908042,2526,Personal Care,2026-05-01 20:04:00
ORD-13479,24.82124224535645,67.04998767242319,2986,Grocery,2026-04-27 19:20:00
ORD-9847,24.83830558151506,67.03603571881234,5749,Grocery,2026-03-11 20:59:00
ORD-2835,24.81527857125701,67.02458370719067,4666,Snacks,2026-02-26 20:12:00
ORD-25486,24.93729655467016,67.06982705618037,6344,Snacks,2026-04-07 14:12:00
ORD-36403,24.97520855614721,67.04076520514096,3409,Pharmacy,2026-03-16 20:39:00
ORD-33223,24.92576062606873,67.0297172276625,5609,Pharmacy,2026-04-11 15:19:00
ORD-16234,24.92278510116596,67.09922824234386,1975,Pharmacy,2026-04-11 19:27:00
ORD-37077,24.953805266867864,67.04346575683137,6495,Grocery,2026-03-28 14:35:00
ORD-41206,24.954694789687284,67.0498133256559,2353,Personal Care,2026-02-19 13:06:00
ORD-34050,24.9028722868462,67.05734470385617,1862,Snacks,2026-02-26 14:45:00
ORD-0931,24.81241974899076,67.04390215702878,5202,Pharmacy,2026-04-05 15:03:00
ORD-5562,24.80513906962445,67.04817447806869,6463,Snacks,2026-02-07 15:23:00
ORD-24271,24.92056706555593,67.06829403578156,6497,Grocery,2026-04-16 11:58:00
ORD-41758,24.941238409754547,67.03697027816867,5547,Snacks,2026-03-03 16:08:00
ORD-25949,24.931848789105207,67.09121099205186,4348,Grocery,2026-03-02 18:28:00
ORD-22508,24.934142823653712,67.10547489065014,2763,Pharmacy,2026-03-24 20:14:00
ORD-13833,24.81572814394617,67.0292336812815,5235,Pharmacy,2026-05-01 10:15:00
ORD-33138,24.958617771708724,67.07862082419905,4651,Personal Care,2026-02-23 23:21:00
ORD-38667,24.93166018617198,67.01491879794847,4773,Personal Care,2026-04-21 14:42:00
ORD-18776,24.904054558078244,67.12729483262368,628,Snacks,2026-04-08 20:31:00
ORD-35461,24.918917315093136,67.03480398677158,6131,Grocery,2026-03-21 15:54:00
ORD-2932,24.822935306388725,67.02600306352873,738,Pharmacy,2026-03-16 19:58:00
ORD-37609,24.921844325255854,67.00882511440156,823,Snacks,2026-03-14 14:53:00
ORD-23379,24.912911113571617,67.10795833637269,5685,Snacks,2026-04-16 17:00:00
ORD-21096,24.93020016670575,67.1142492931602,5150,Pharmacy,2026-03-16 00:27:00
ORD-0195,24.824066960380392,67.04344968774943,2939,Grocery,2026-03-31 14:12:00
ORD-25604,24.929645509193737,67.0799605479703,4676,Grocery,2026-04-18 20:41:00
ORD-34019,24.948586949848167,67.03123222319353,6050,Snacks,2026-02-19 20:48:00
ORD-25991,24.899927894894223,67.09313705466941,4966,Personal Care,2026-03-23 20:15:00
ORD-43925,24.963335517957766,67.05850621884031,1421,Pharmacy,2026-02-20 15:15:00
ORD-27637,24.899051936818022,67.11505462548246,5179,Grocery,2026-03-25 19:11:00
ORD-14527,24.84377929658539,67.03101052760074,4692,Pharmacy,2026-02-27 17:08:00
ORD-25871,24.916605166654243,67.09416606425279,3813,Grocery,2026-02-17 19:53:00
ORD-32337,24.934170387588967,67.0269529292384,5876,Snacks,2026-04-18 20:10:00
ORD-43139,24.950871867946777,67.05973300870778,2008,Snacks,2026-03-23 13:12:00
ORD-25046,24.92232561505429,67.09174279288207,5205,Snacks,2026-03-20 00:38:00
ORD-42734,24.94848270896768,67.0516902327483,4393,Snacks,2026-02-17 21:37:00
ORD-9828,24.83910128436848,67.03113088553667,3204,Snacks,2026-02-26 17:17:00
ORD-42356,24.939171051571947,67.05290361698613,5256,Snacks,2026-02-05 21:47:00
ORD-4021,24.81957417045625,67.05005016879333,3063,Pharmacy,2026-05-05 13:21:00
ORD-22131,24.887811718243487,67.12219378099779,1083,Pharmacy,2026-03-24 21:48:00
ORD-25901,24.926894843406654,67.07696053764089,6326,Snacks,2026-03-31 08:14:00
ORD-16287,24.898960095575017,67.0807412859869,6228,Snacks,2026-04-17 13:21:00
ORD-30415,24.941426397540745,67.04157882699535,1387,Pharmacy,2026-04-07 12:59:00
ORD-25790,24.92948733151432,67.06697088247495,5745,Personal Care,2026-02-18 10:37:00
ORD-0465,24.84171328644984,67.03668880595698,4682,Snacks,2026-03-22 22:52:00
ORD-29915,24.92545321158739,67.11434925105445,4246,Grocery,2026-03-23 16:56:00
ORD-42951,24.90073526711288,67.0399175582967,2741,Pharmacy,2026-03-22 23:07:00
ORD-14585,24.81369029928877,67.02065149291396,586,Personal Care,2026-03-07 18:25:00
ORD-27090,24.93185604217403,67.09518559317566,2458,Grocery,2026-03-05 12:04:00
ORD-19812,24.94484339824029,67.0884227235577,2097,Pharmacy,2026-03-04 21:59:00
ORD-17729,24.92685529248386,67.0731956241946,5526,Grocery,2026-04-28 23:31:00
ORD-1730,24.797424483618904,67.01331016687001,3228,Snacks,2026-03-21 18:59:00
ORD-43144,24.950487639811826,67.05506774501968,1011,Pharmacy,2026-04-14 20:47:00
ORD-5932,24.839846403839168,67.03194862959306,2169,Pharmacy,2026-04-12 19:12:00
ORD-28684,24.90828938140967,67.07729187080741,3786,Personal Care,2026-02-28 20:14:00
ORD-39349,24.923474540884595,67.04801832960905,1206,Personal Care,2026-03-24 13:04:00
ORD-34135,24.93707505547686,67.04686352661916,4148,Snacks,2026-05-04 10:41:00
ORD-42022,24.93368447858921,67.04600163121634,2103,Grocery,2026-02-05 11:30:00
ORD-20387,24.912326318652244,67.0845431634021,1738,Grocery,2026-02-16 09:47:00
ORD-21722,24.92887725484196,67.08146391065453,2447,Personal Care,2026-04-22 13:00:00
ORD-31033,24.92257471571455,67.03869939739052,4310,Grocery,2026-05-03 11:12:00
ORD-4182,24.82087814651255,67.04687565725713,5332,Snacks,2026-04-05 19:40:00
ORD-27985,24.929670007630072,67.06494142736094,4783,Grocery,2026-04-13 20:42:00
ORD-32447,24.923115491756118,67.02385878847576,5911,Grocery,2026-03-01 10:04:00
ORD-30154,24.919440890602484,67.02914108161141,3655,Snacks,2026-04-23 13:12:00
ORD-18857,24.89414410175049,67.1291537094642,2413,Personal Care,2026-02-14 20:43:00
ORD-28997,24.915040369819803,67.10866215875224,6409,Grocery,2026-03-28 14:46:00
ORD-41357,24.940399919974105,67.0330248980276,4386,Grocery,2026-03-04 12:27:00
ORD-31112,24.93909064261443,67.02555743865219,5466,Grocery,2026-02-26 10:02:00
ORD-6138,24.828704548492496,67.03730326745332,1566,Grocery,2026-02-27 20:52:00
ORD-30890,24.92441718219915,67.04635567329203,3141,Personal Care,2026-03-27 12:17:00
ORD-27689,24.91736592787696,67.07840023682886,6006,Pharmacy,2026-02-07 21:05:00
ORD-44087,24.948489589779587,67.03410434292411,761,Snacks,2026-03-22 09:29:00
ORD-10528,24.82513131231114,67.02359906452314,3554,Snacks,2026-02-16 13:18:00
ORD-37797,24.953574326502498,67.0465695205117,3433,Grocery,2026-03-23 20:01:00
ORD-13802,24.834252565779305,67.01503303191141,1750,Personal Care,2026-02-20 02:34:00
ORD-30665,24.924905305244675,67.05815521654263,2979,Pharmacy,2026-02-25 13:48:00
ORD-4878,24.82589425156823,67.03284271667803,713,Pharmacy,2026-03-02 21:41:00
ORD-20717,24.919458137858317,67.08509961954643,1055,Grocery,2026-03-17 11:42:00
ORD-7938,24.824931431983927,67.02327666479574,3467,Pharmacy,2026-02-09 20:52:00
ORD-20322,24.93881333499387,67.0990923126094,4761,Pharmacy,2026-02-14 06:55:00
ORD-6982,24.822027329792476,67.019227481915,2775,Grocery,2026-03-25 12:14:00
ORD-28857,24.902144574325984,67.08767127603504,5339,Personal Care,2026-04-23 17:45:00
ORD-32302,24.937060331604084,67.01889980262425,4622,Pharmacy,2026-02-06 07:37:00
ORD-31411,24.93947911932448,67.0127269032758,1949,Snacks,2026-05-04 21:47:00
ORD-18984,24.94341992663769,67.05941409609167,4848,Pharmacy,2026-05-02 09:44:00
ORD-3255,24.80357304083055,67.03962398797306,5036,Pharmacy,2026-02-22 11:38:00
ORD-14908,24.79041039986414,67.03451933859971,1822,Snacks,2026-04-16 09:57:00
ORD-4911,24.82459050624473,67.03809463425648,2732,Pharmacy,2026-04-14 12:18:00
ORD-20024,24.905857088938625,67.09943023352395,1189,Snacks,2026-04-05 10:42:00
ORD-6594,24.838670146902068,67.02857312467063,1887,Pharmacy,2026-03-22 11:55:00
ORD-8371,24.830298051911612,67.02520762370263,2761,Pharmacy,2026-04-19 14:57:00
ORD-25375,24.91557281153961,67.11625571935623,2943,Pharmacy,2026-04-27 21:00:00
ORD-5860,24.80900522336122,67.03321537320198,2949,Grocery,2026-02-11 10:51:00
ORD-24895,24.91217780606093,67.10858555172254,4978,Snacks,2026-03-13 16:38:00
ORD-22075,24.918476808353283,67.112022095408,2326,Grocery,2026-03-28 20:02:00
ORD-17472,24.91829888782158,67.09065170726876,1010,Snacks,2026-02-11 10:02:00
ORD-28382,24.91709148230133,67.11203283045552,4314,Pharmacy,2026-02-09 20:22:00
ORD-36822,24.950542427848788,67.0606423708774,2485,Snacks,2026-03-08 20:23:00
ORD-39028,24.9259358515448,67.04365845879747,1819,Pharmacy,2026-03-26 12:18:00
ORD-11799,24.822215783699257,67.02734291714748,5882,Snacks,2026-02-15 10:16:00
ORD-6279,24.839146485517293,67.04514836731333,2588,Snacks,2026-03-30 15:11:00
ORD-27837,24.913651519518076,67.08703216239674,4557,Pharmacy,2026-04-20 19:01:00
ORD-43760,24.93900093828056,67.0323896152529,5276,Snacks,2026-04-13 20:22:00
ORD-33535,24.942947854348034,67.05437067931523,2127,Grocery,2026-02-15 14:58:00
ORD-36901,24.9523473962254,67.04831080223973,5167,Snacks,2026-03-18 11:29:00
ORD-21426,24.9101977840692,67.08720462328147,3519,Grocery,2026-04-30 14:16:00
ORD-5514,24.8239005856579,67.0248004958039,755,Pharmacy,2026-02-21 14:26:00
ORD-31240,24.92974991181435,67.06005476150628,3366,Grocery,2026-03-04 17:33:00
ORD-32039,24.96516469516197,67.05224799541888,1002,Snacks,2026-03-07 09:06:00
ORD-33496,24.95058697417394,67.06374934756737,3176,Snacks,2026-02-26 15:26:00
ORD-21053,24.904050346945635,67.10917024179301,4399,Pharmacy,2026-02-08 12:41:00
ORD-28502,24.91805422346929,67.10802381628893,834,Personal Care,2026-04-14 13:49:00
ORD-44008,24.92793018511593,67.02833023902737,519,Pharmacy,2026-03-06 13:48:00
ORD-0867,24.796361120530456,67.03587395126794,6349,Grocery,2026-04-07 21:23:00
ORD-8672,24.80254636097673,67.01049704031068,4173,Snacks,2026-02-05 11:45:00
ORD-25881,24.91101371198195,67.10784458513078,5909,Grocery,2026-02-10 20:55:00
ORD-41617,24.949291535423068,67.02163599955122,4760,Pharmacy,2026-04-06 20:35:00
ORD-28299,24.92521636526447,67.07712306746772,4410,Pharmacy,2026-02-20 18:02:00
ORD-3181,24.8300229025931,67.02763521024454,6399,Grocery,2026-04-23 12:36:00
ORD-37533,24.96392462386021,67.02747489898175,3756,Grocery,2026-03-21 00:45:00
ORD-41120,24.9441329803091,67.05487590788636,2587,Snacks,2026-05-01 20:22:00
ORD-42189,24.9493274685188,67.01368326832882,6398,Grocery,2026-04-27 18:00:00
ORD-35256,24.91162964875435,67.05309250388274,5319,Pharmacy,2026-03-01 14:29:00
ORD-16306,24.900374594286923,67.09955408755953,3994,Personal Care,2026-03-19 01:30:00
ORD-40983,24.93544480700077,67.04576643509431,1569,Personal Care,2026-05-01 13:34:00
ORD-19736,24.937309951955108,67.07519189682186,2428,Pharmacy,2026-02-20 20:42:00
ORD-16888,24.92274067069546,67.08065474696504,3907,Grocery,2026-03-22 14:21:00
ORD-28492,24.852328916570205,67.11534840565284,1719,Grocery,2026-03-15 17:23:00
ORD-22310,24.91934880668401,67.11149734403338,3680,Pharmacy,2026-04-07 08:52:00
ORD-13459,24.8570340644746,67.03129657810275,4865,Personal Care,2026-02-07 18:58:00
ORD-12311,24.82940558111859,67.03063914414842,5189,Grocery,2026-02-19 19:48:00
ORD-10633,24.82726687073723,67.05202069337437,2859,Pharmacy,2026-04-20 12:23:00
ORD-38387,24.94743495643162,67.03815303624135,5453,Pharmacy,2026-04-18 11:43:00
ORD-9332,24.84403229878419,67.05257842893101,845,Personal Care,2026-02-28 21:31:00
ORD-11271,24.82247514190517,67.03736939207747,3465,Grocery,2026-03-19 20:31:00
ORD-20965,24.9105387581506,67.09050037550905,5391,Pharmacy,2026-04-26 12:02:00
ORD-22877,24.911572427425057,67.09528633583814,3907,Pharmacy,2026-02-24 21:32:00
ORD-22497,24.929933852216564,67.12513441909445,1478,Grocery,2026-02-06 19:56:00
ORD-31858,24.95491979774994,67.02691520672168,4734,Pharmacy,2026-04-30 20:12:00
ORD-35072,24.94999881032823,67.05016512491709,3301,Snacks,2026-05-03 09:08:00
ORD-39901,24.9362604136897,67.04973314283605,814,Pharmacy,2026-03-17 19:45:00
ORD-8924,24.799752295668785,67.02823725028546,1564,Snacks,2026-02-24 18:32:00
ORD-40016,24.93412211269117,67.05149511861656,2685,Personal Care,2026-02-22 09:26:00
ORD-44686,24.94779497141184,67.0640107948115,5783,Pharmacy,2026-03-25 08:09:00
ORD-32943,24.89425752650663,67.04893494919699,2090,Pharmacy,2026-02-10 15:22:00
ORD-0665,24.84262366196284,67.03082979999982,1454,Personal Care,2026-04-24 20:41:00
ORD-0485,24.80218050661445,67.04696012225746,2620,Snacks,2026-05-01 12:14:00
ORD-40243,24.93157045295886,67.03678361710075,5593,Snacks,2026-03-25 12:50:00
ORD-5077,24.80186643542879,67.02643002942897,2905,Snacks,2026-05-01 20:54:00
ORD-28365,24.929578509386157,67.10382960165728,3113,Pharmacy,2026-03-18 21:35:00
ORD-8691,24.8165294668898,67.03959013485257,2201,Grocery,2026-03-04 21:32:00
ORD-27746,24.90671624686745,67.11155503403354,641,Pharmacy,2026-02-23 21:31:00
ORD-38778,24.937564785085904,67.05175851128816,728,Pharmacy,2026-03-23 10:01:00
ORD-35603,24.944880616729808,67.03486130600145,5916,Pharmacy,2026-02-18 08:42:00
ORD-13611,24.84739037314209,67.04479323814236,1607,Grocery,2026-05-03 21:28:00
ORD-15975,24.931547627584475,67.08947752002535,5237,Grocery,2026-02-10 14:56:00
ORD-1739,24.820000701848937,67.01938275380886,1167,Snacks,2026-04-15 17:39:00
ORD-10282,24.811053583985444,67.03637580075244,5897,Personal Care,2026-03-11 15:06:00
ORD-17234,24.91952234515591,67.07552760705302,4620,Snacks,2026-04-07 12:25:00
ORD-25800,24.931034176153855,67.09293247999842,5335,Pharmacy,2026-02-10 23:20:00
ORD-34499,24.928364353101465,67.05244496124546,2788,Snacks,2026-03-05 18:31:00
ORD-5468,24.80347403106412,67.0318039651326,3258,Grocery,2026-04-07 18:53:00
ORD-40024,24.93859913176034,67.021877173135,2615,Pharmacy,2026-03-14 11:53:00
ORD-38355,24.929006313181475,67.0672819700106,5922,Personal Care,2026-04-04 12:40:00
ORD-1541,24.827237440118157,67.02861591882832,683,Grocery,2026-04-04 16:16:00
ORD-14580,24.84795634370677,67.02631096102354,581,Grocery,2026-02-08 13:18:00
ORD-13507,24.83163708724745,67.03851077882753,5547,Snacks,2026-04-13 21:13:00
ORD-2959,24.8312657725464,67.02440726386443,4018,Grocery,2026-03-09 09:24:00
ORD-6701,24.816150882233547,67.04476675978512,1217,Pharmacy,2026-04-30 11:16:00
ORD-31807,24.93482588869498,67.04922081349599,5426,Personal Care,2026-03-13 18:43:00
ORD-1123,24.820379785387008,67.05030628126647,6063,Personal Care,2026-02-18 20:50:00
ORD-12511,24.79689846493733,67.03847061571929,2335,Personal Care,2026-03-17 14:50:00
ORD-36970,24.928806734208216,67.04989220633796,2365,Personal Care,2026-02-06 10:51:00
ORD-17096,24.92805064925805,67.07185494128605,2794,Pharmacy,2026-04-17 09:17:00
ORD-11257,24.83579310896802,67.00830971524522,820,Personal Care,2026-03-20 20:34:00
ORD-7101,24.7951970658137,66.99496195109147,4714,Pharmacy,2026-02-10 23:54:00
ORD-7653,24.811949629404545,67.05251987434934,2699,Snacks,2026-04-14 09:19:00
ORD-8893,24.82750582247164,67.0293370328849,2542,Personal Care,2026-04-30 09:58:00
ORD-3014,24.837184309034768,67.03755978698415,4117,Personal Care,2026-02-27 07:58:00
ORD-3654,24.80312892886772,67.05053611602207,1942,Pharmacy,2026-03-09 20:43:00
ORD-16752,24.893367667843616,67.09096933942674,970,Personal Care,2026-03-16 07:25:00
ORD-38859,24.940126526650623,67.03379330508362,3875,Grocery,2026-02-08 10:30:00
ORD-17378,24.92636150358916,67.09076954091456,4806,Snacks,2026-03-02 12:00:00
ORD-25797,24.917285847264065,67.0925163655154,2092,Snacks,2026-02-26 13:25:00
ORD-37724,24.927167499329897,67.04048302172907,839,Grocery,2026-02-13 16:49:00
ORD-12086,24.809787489642883,67.0120446067865,878,Personal Care,2026-02-11 08:47:00
ORD-18939,24.931885940747005,67.1200154156363,4800,Personal Care,2026-03-31 21:01:00
ORD-21475,24.919899953641963,67.12077768072838,4194,Snacks,2026-03-29 13:14:00
ORD-22048,24.91409192142271,67.0998085726143,4697,Snacks,2026-02-10 18:24:00
ORD-16988,24.95725478338272,67.08524272870957,3234,Personal Care,2026-02-08 08:04:00
ORD-13643,24.832540820963786,67.04038650479774,5658,Pharmacy,2026-02-23 13:33:00
ORD-6944,24.82026741298675,67.03287650575396,2249,Pharmacy,2026-04-28 13:27:00
ORD-12950,24.82220330199718,67.03602094735005,3003,Grocery,2026-04-28 21:04:00
ORD-31535,24.939049944298063,66.99828849741138,4752,Snacks,2026-04-19 20:55:00
ORD-29818,24.93177013295967,67.10158086464601,4657,Personal Care,2026-04-07 09:44:00
ORD-7841,24.826679332472,67.04800264683453,4841,Grocery,2026-02-15 16:29:00
ORD-35494,24.935229298231235,67.03571816803966,2336,Grocery,2026-04-04 07:21:00
ORD-42460,24.93055871190211,67.03457873162505,2547,Snacks,2026-03-07 20:21:00
ORD-39429,24.91823455882042,67.03955281625562,5142,Snacks,2026-04-17 14:12:00
ORD-41504,24.920026778001382,67.03021181208305,1382,Personal Care,2026-04-26 13:07:00
ORD-33994,24.91475938993356,67.03849024626852,5555,Pharmacy,2026-03-23 20:30:00
ORD-21057,24.93183642846228,67.09507663470163,5173,Snacks,2026-02-05 20:00:00
ORD-38822,24.942441181226403,67.05290560222564,3482,Pharmacy,2026-02-22 21:19:00
ORD-9053,24.798936150599857,67.05319520429585,1935,Snacks,2026-03-17 12:57:00
ORD-13485,24.833329508618643,67.03832937271528,6048,Grocery,2026-03-06 20:38:00
ORD-16052,24.89755282302333,67.10392409699672,2993,Personal Care,2026-02-17 10:06:00
ORD-44877,24.93543826930318,67.061690082687,2384,Snacks,2026-04-01 16:18:00
ORD-37089,24.93219788088863,67.04896021225625,1877,Snacks,2026-02-24 19:19:00
ORD-32212,24.91366510827998,67.06289877891018,3370,Pharmacy,2026-03-08 12:14:00
ORD-25268,24.89078412903364,67.13685598183491,4931,Grocery,2026-04-10 18:09:00
ORD-17006,24.91347774515464,67.09285973501788,6311,Pharmacy,2026-04-20 12:28:00
ORD-15182,24.899367787725478,67.09450531408804,605,Snacks,2026-03-26 13:05:00
ORD-13535,24.82642419438553,67.01968049520873,3680,Snacks,2026-04-11 16:27:00
ORD-8426,24.824499433199325,67.05108291199144,4889,Pharmacy,2026-03-09 19:28:00
ORD-5292,24.83372470533262,67.03787560984304,2827,Personal Care,2026-04-24 19:41:00
ORD-38364,24.95248348243902,67.0392415382248,545,Pharmacy,2026-03-16 19:07:00
ORD-40061,24.96068907989971,67.0713613150618,2489,Pharmacy,2026-02-23 21:59:00
ORD-37973,24.93571376007424,67.03870404507258,5795,Grocery,2026-04-13 20:14:00
ORD-8544,24.81863617668242,67.04048439224958,3694,Pharmacy,2026-03-26 11:26:00
ORD-21825,24.909151740529307,67.11391877921359,2787,Pharmacy,2026-05-05 10:16:00
ORD-10324,24.818201947199626,67.01846350394688,5263,Personal Care,2026-04-15 11:37:00
ORD-10286,24.822087325007605,67.02718999675994,6329,Grocery,2026-04-27 18:38:00
ORD-34979,24.92091923935222,67.02728395076258,1909,Personal Care,2026-02-26 22:10:00
ORD-20428,24.91020135077588,67.09593325951992,6299,Personal Care,2026-03-23 21:58:00
ORD-20223,24.932969252853017,67.08727278435624,1314,Pharmacy,2026-03-05 09:17:00
ORD-19393,24.909359441291784,67.0609404538537,4007,Grocery,2026-02-22 13:50:00
ORD-5358,24.815519489646366,67.06137730373285,600,Snacks,2026-04-05 20:24:00
ORD-19156,24.917035547344785,67.0844763390771,5320,Snacks,2026-04-16 18:43:00
ORD-26230,24.913317560253336,67.13784772664654,2992,Pharmacy,2026-04-16 19:40:00
ORD-41351,24.92554292075115,67.07368095754777,1541,Grocery,2026-04-30 17:47:00
ORD-24197,24.89720651795356,67.11296253216031,3644,Personal Care,2026-03-04 12:57:00
ORD-5332,24.854679097632623,67.01232329300919,4572,Pharmacy,2026-02-08 07:22:00
ORD-17259,24.89530382812309,67.09437096004383,6397,Grocery,2026-02-19 02:33:00
ORD-21957,24.89294136900689,67.07500798914161,6315,Personal Care,2026-03-16 20:25:00
ORD-1167,24.826598085501285,67.05845398686063,539,Pharmacy,2026-03-06 21:24:00
ORD-34406,24.925205378389578,67.04685220853501,6018,Pharmacy,2026-03-19 22:21:00
ORD-22620,24.90879513230237,67.09254957207125,4342,Snacks,2026-03-13 22:00:00
ORD-13505,24.835035048988352,67.0237586771647,1856,Pharmacy,2026-04-15 12:06:00
ORD-30730,24.98118618587908,67.03116478692769,1304,Grocery,2026-05-03 23:59:00
ORD-33847,24.957086656897587,67.03119869338789,2897,Pharmacy,2026-02-09 13:01:00
ORD-19544,24.90189285486661,67.11568110800147,4846,Snacks,2026-04-25 11:16:00
ORD-21061,24.919231677480315,67.07716481137257,4789,Snacks,2026-03-08 19:25:00
ORD-36432,24.93214591776904,67.03309394815727,6172,Grocery,2026-02-24 16:49:00
ORD-12688,24.825100974515586,67.01886568561589,5976,Pharmacy,2026-02-25 19:57:00
ORD-18164,24.900750991643694,67.08549812169966,1799,Pharmacy,2026-05-03 20:16:00
ORD-15074,24.923437674566763,67.10604944708518,5282,Snacks,2026-03-21 10:16:00
ORD-29676,24.92417143857484,67.10610605388685,4285,Pharmacy,2026-02-23 12:21:00
ORD-6188,24.82449779476769,67.03894605346996,2759,Pharmacy,2026-04-04 11:08:00
ORD-23102,24.909449480633903,67.07106494377514,4328,Grocery,2026-02-13 20:30:00
ORD-10969,24.83026768932781,67.04113085863068,4486,Grocery,2026-05-01 13:05:00
ORD-41393,24.94139672270862,67.05740340218637,4984,Grocery,2026-04-16 12:32:00
ORD-29918,24.921889625819933,67.09742699219473,5746,Grocery,2026-03-07 21:13:00
ORD-29732,24.91167607475432,67.11666112746983,5164,Grocery,2026-04-20 11:05:00
ORD-1367,24.816139729015216,67.03290115850062,774,Pharmacy,2026-02-23 19:37:00
ORD-31258,24.925954598124573,67.05652350566564,2624,Personal Care,2026-02-26 14:41:00
ORD-30288,24.926551323169825,67.05110754786277,5637,Snacks,2026-05-03 21:06:00
ORD-12321,24.83756156601429,67.02634534804831,987,Grocery,2026-04-11 11:01:00
ORD-21996,24.93051486870052,67.08874533580375,838,Grocery,2026-03-30 19:59:00
ORD-41683,24.925052003386,67.06995986583996,968,Pharmacy,2026-02-15 21:57:00
ORD-13102,24.803792741111454,67.02994069727077,3788,Personal Care,2026-03-21 14:14:00
ORD-39194,24.948724448036018,67.05601319005635,2851,Snacks,2026-04-24 14:48:00
ORD-0981,24.842161784296135,67.02161276660772,4215,Grocery,2026-05-03 19:56:00
ORD-6761,24.858623450990592,67.0302481415361,2913,Snacks,2026-05-05 21:05:00
ORD-27578,24.92130914992328,67.08948116222626,5193,Snacks,2026-02-08 13:59:00
ORD-37886,24.941879505148552,67.03253463696088,3660,Grocery,2026-03-24 10:14:00
ORD-42111,24.946021908884717,67.03620086424594,1215,Snacks,2026-03-30 11:19:00
ORD-44661,24.951576966398715,67.0445004663985,1620,Personal Care,2026-03-20 13:01:00
ORD-30949,24.942865017148385,67.01994671655858,1392,Snacks,2026-05-02 10:42:00
ORD-18347,24.929022268039613,67.10611285304724,949,Snacks,2026-04-09 20:07:00
ORD-10875,24.81723935833066,66.99704224080921,2614,Personal Care,2026-04-12 17:05:00
ORD-30505,24.99635724509721,67.06937961682081,2173,Pharmacy,2026-03-04 14:35:00
ORD-24456,24.9303675120718,67.08867774590603,6072,Personal Care,2026-02-11 10:32:00
ORD-16420,24.91924913683946,67.12635247315785,5523,Personal Care,2026-04-20 14:18:00
ORD-37058,24.93922648376616,67.0222442415041,6030,Grocery,2026-04-01 21:49:00
ORD-18363,24.930068904405644,67.08593701880021,2655,Snacks,2026-04-26 20:03:00
ORD-31587,24.91424940884833,67.06137545459774,2555,Pharmacy,2026-04-03 06:37:00
ORD-3059,24.827586715079704,67.02621973379784,3746,Pharmacy,2026-04-26 17:08:00
ORD-9022,24.839583151557587,67.02362652452548,1915,Grocery,2026-03-25 19:22:00
ORD-28236,24.89925873540518,67.10805880678294,1243,Pharmacy,2026-04-16 09:50:00
ORD-35792,24.93817412031999,67.0459734303825,3418,Grocery,2026-02-14 15:26:00
ORD-2736,24.814062331326014,67.01429102064493,1803,Pharmacy,2026-03-16 19:49:00
ORD-29518,24.927314539799717,67.0982334928107,5431,Snacks,2026-03-09 12:12:00
ORD-33700,24.94496868892636,67.03124777454026,3785,Personal Care,2026-03-02 11:55:00
ORD-31583,24.929762899548223,67.05304097624307,6134,Personal Care,2026-02-26 12:43:00
